"Data";"Temperatura_Media";"Amplitude_Media";"Umidade_Media";"Vol_Chuva"
2017-06-07;21,3666666666667;1,24166666666667;71,75;0
2017-06-08;21,8;1,3125;62,125;0
2017-06-09;18,0458333333333;1,1375;79,625;0,8
2017-06-10;12,7791666666667;1,52916666666667;77,375;0,2
2017-06-11;13,0791666666667;1,79166666666667;65,5;0,2
2017-06-12;15,7875;1,87916666666667;69;1,2
2017-06-13;15,8708333333333;0,845833333333334;81,25;3,6
2017-06-14;17,5;1,06666666666667;81,7083333333333;2,8
2017-06-15;16,9208333333333;1,1875;75,4166666666667;0
2017-06-16;16,7166666666667;1,3125;72,625;0
2017-06-17;17,925;1,50833333333333;63,9583333333333;0
2017-06-18;17,2416666666667;1,38333333333333;68,2083333333333;0
2017-06-19;18,9625;1,4875;60,625;0
2017-06-20;17,6333333333333;1,0125;75,7083333333333;0
2017-06-21;17,3125;0,9875;75;0
2017-06-22;17,9;1,175;69,9166666666667;0
2017-06-23;18,2833333333333;1,30833333333333;63,4166666666667;0
2017-06-24;16,9291666666667;1,5375;68,375;0
2017-06-25;16,2458333333333;1,3625;70,75;0
2017-06-26;16,775;1,425;66,6666666666667;0
2017-06-27;17,0041666666667;1,2375;66,2083333333333;0
2017-06-28;17,2958333333333;1,675;69,8333333333333;0
2017-06-29;18,2458333333333;1,40833333333333;67,9583333333333;0
2017-06-30;18,0666666666667;1,8875;61,4583333333333;0
2017-07-01;18,8708333333333;1,475;65,1666666666667;0
2017-07-02;14,8041666666667;0,916666666666667;73,2916666666667;0
2017-07-03;13,775;1,02916666666667;68,1666666666667;0
2017-07-04;13,1166666666667;1,06666666666667;59,9583333333333;0
2017-07-05;13,9458333333333;1,31666666666667;61,25;0
2017-07-06;14,7666666666667;1,55416666666667;65,2916666666667;0
2017-07-07;15,8666666666667;1,40416666666667;63,6666666666667;0
2017-07-08;16,1083333333333;1,32916666666667;64,5833333333333;0
2017-07-09;16,6666666666667;1,28333333333333;64,375;0
2017-07-10;17,3541666666667;1,5875;61,2083333333333;0
2017-07-11;17,3;1,64583333333333;64,625;0
2017-07-12;18,4208333333333;1,425;60,2083333333333;0
2017-07-13;17,8583333333333;1,5875;62,0833333333333;0
2017-07-14;17,7;1,4375;62,1666666666667;0
2017-07-15;18,1333333333333;1,44166666666667;57,9166666666667;0
2017-07-16;18,6875;1,26666666666667;49,75;0
2017-07-17;18,6958333333333;2,00416666666667;52,4583333333333;0
2017-07-18;13,0916666666667;1,09166666666667;81,6666666666667;0
2017-07-19;12,7291666666667;1,3375;74,1666666666667;0
2017-07-20;16,85;1,53333333333333;65,5;0
2017-07-21;18,9791666666667;1,5;57,3333333333333;0
2017-07-22;17,7833333333333;1,6875;51,7083333333333;0
2017-07-23;18,7458333333333;1,4875;48,7916666666667;0
2017-07-24;17,8;1,84583333333333;51,2916666666667;0
2017-07-25;17,5;1,56666666666667;58,9166666666667;0
2017-07-26;17,3208333333333;1,625;58,875;0
2017-07-27;16,9083333333333;1,50833333333333;59,5;0
2017-07-28;16,7875;1,68333333333333;56,625;0
2017-07-29;17,9166666666667;1,22916666666667;55,4166666666667;0
2017-07-30;17,3791666666667;1,38333333333333;63,8333333333333;0
2017-07-31;15,5541666666667;1,85;60,6666666666667;0
2017-08-01;16,1041666666667;1,52083333333333;56,75;0
2017-08-02;18,075;1,86666666666667;48,875;0
2017-08-03;17,4458333333333;1,59166666666667;57,1666666666667;0
2017-08-04;14,6083333333333;1,4125;72,7083333333333;0
2017-08-05;15,1958333333333;1,1375;71,2083333333333;0
2017-08-06;15,9375;1,3;62,125;0
2017-08-07;18,5833333333333;1,66666666666667;54,125;0
2017-08-08;20,2166666666667;2,17916666666667;52,7916666666667;0
2017-08-09;22,0333333333333;2,42916666666667;45,9166666666667;0
2017-08-10;21,925;1,69166666666667;50,7083333333333;0
2017-08-11;20,3125;1,5125;54,3333333333333;0
2017-08-12;21,9541666666667;1,5125;48,0833333333333;0
2017-08-13;23,3208333333333;1,49166666666667;44,4583333333333;0
2017-08-14;21,2291666666667;1,47083333333333;66,2083333333333;0
2017-08-15;17,5833333333333;1,0125;73,2083333333333;0
2017-08-16;17,325;1,00833333333333;81,375;2
2017-08-17;16,05;0,466666666666667;89,3333333333333;2,2
2017-08-18;16,3708333333333;0,458333333333333;91,1666666666667;10,8
2017-08-19;18,2333333333333;0,691666666666667;82,75;1,2
2017-08-20;20,1708333333333;1,21666666666667;71,5416666666667;5
2017-08-21;14,8958333333333;0,804166666666667;82,4583333333333;0,4
2017-08-22;16,325;1,07916666666667;70,0833333333333;0
2017-08-23;19,9375;1,14583333333333;62,125;0
2017-08-24;19,8833333333333;1,61666666666667;58,8333333333333;0
2017-08-25;19,7666666666667;1,70833333333333;51,5416666666667;0
2017-08-26;20,8166666666667;1,7;46,2083333333333;0
2017-08-27;21,2291666666667;1,92083333333333;43,7916666666667;0
2017-08-28;21,9791666666667;1,76666666666667;40,0416666666667;0
2017-08-29;21,9625;1,90833333333333;41,125;0
2017-08-30;23,6541666666667;1,92083333333333;35,125;0
2017-08-31;21,5375;1,80833333333333;51,2916666666667;0
2017-09-01;19,8541666666667;1,225;64,4166666666667;0
2017-09-02;20,8625;1,40416666666667;56,9166666666667;0
2017-09-03;20,075;1,725;48,6666666666667;0
2017-09-04;20,4666666666667;1,65;39,4166666666667;0
2017-09-05;21,3583333333333;2,32916666666667;36,75;0
2017-09-06;21,2583333333333;1,94166666666667;35,125;0
2017-09-07;22,175;1,84583333333333;39,2083333333333;0
2017-09-08;22,85;1,77916666666667;35,0416666666667;0
2017-09-09;23,4958333333333;1,9125;32,5833333333333;0
2017-09-10;23,2041666666667;1,60416666666667;34,5416666666667;0
2017-09-11;24,5375;1,74166666666667;37,5833333333333;0
2017-09-12;24,0958333333333;1,63333333333333;38;0
2017-09-13;23,3416666666667;1,90416666666667;37,625;0
2017-09-14;24,4625;1,575;34;0
2017-09-15;25,3541666666667;1,69166666666667;28,7083333333333;0
2017-09-16;24,1541666666667;1,825;31,4166666666667;0
2017-09-17;23,7958333333333;2,3375;30,0416666666667;0
2017-09-18;23,575;2,075;37,4583333333333;0
2017-09-19;24,9583333333333;1,38333333333333;39,2083333333333;0
2017-09-20;24,8083333333333;1,4625;35,75;0
2017-09-21;23,7708333333333;1,5875;38,4583333333333;0
2017-09-22;23,6291666666667;1,66666666666667;34,875;0
2017-09-23;24,0083333333333;1,475;34,875;0
2017-09-24;22,9083333333333;1,44583333333333;53,875;0
2017-09-25;21,8708333333333;1,275;53,8333333333333;0
2017-09-26;22,1416666666667;1,60416666666667;47,625;0
2017-09-27;23,7375;1,8125;42,4166666666667;0
2017-09-28;24,4666666666667;1,7;44,875;0
2017-09-29;20,9833333333333;1,85416666666667;69,5833333333333;32,4
2017-09-30;17,9666666666667;0,6;89,1666666666667;23,8
2017-10-01;19,5583333333333;1,11666666666667;75,5;0,6
2017-10-02;19,8291666666667;0,970833333333333;72,3333333333333;22
2017-10-03;17,6083333333333;0,975;79,7916666666667;1,4
2017-10-04;19,3375;1,27083333333333;59,1666666666667;0
2017-10-05;23,1416666666667;1,53333333333333;61,8333333333333;0
2017-10-06;25,8208333333333;1,4375;50,7083333333333;0
2017-10-07;20,4041666666667;0,958333333333333;75,4166666666667;0,8
2017-10-08;22,9;1,15833333333333;62,625;0
2017-10-09;24,8916666666667;1,48333333333333;57,4583333333333;0
2017-10-10;26,1666666666667;1,83333333333333;49,8333333333333;0,2
2017-10-11;25,9;2,0625;48,8333333333333;10,6
2017-10-12;26,7916666666667;1,50416666666667;45,9166666666667;0
2017-10-13;27,4875;1,6375;41,9166666666667;0
2017-10-14;27,7;1,75;39,4583333333333;0
2017-10-15;22,3916666666667;1,47083333333333;67,2083333333333;0
2017-10-16;21,6875;1,25;65,625;0
2017-10-17;23,5166666666667;1,475;62,5833333333333;0
2017-10-18;25,5875;1,29166666666667;47,25;0
2017-10-19;26,2125;1,5125;33,875;0
2017-10-20;25,1;1,39583333333333;49,0833333333333;0
2017-10-21;22,9541666666667;0,75;60,625;0
2017-10-22;19,5875;0,6625;85,25;9
2017-10-23;18,95;0,762500000000001;81,625;1
2017-10-24;21,0208333333333;1,33333333333333;68,2916666666667;0
2017-10-25;23,8958333333333;1,43333333333333;60,6666666666667;0
2017-10-26;21,6958333333333;1,3875;71,4166666666667;5,4
2017-10-27;21,7916666666667;1,85416666666667;70,6666666666667;35,8
2017-10-28;21,4333333333333;1,0875;75,9583333333333;8,8
2017-10-29;21,5416666666667;1,1125;80,5;25,4
2017-10-30;20,5083333333333;0,970833333333333;81,9166666666667;25,4
2017-10-31;19,9916666666667;0,958333333333333;82,0833333333333;0,2
2017-11-01;19,6916666666667;1,1875;65;0
2017-11-02;20,5083333333333;1,41666666666667;63,625;0
2017-11-03;23,2833333333333;1,47083333333333;61,9166666666667;8
2017-11-04;21,6;1,3;79,9166666666667;49,6
2017-11-05;19,2333333333333;0,654166666666667;86,7916666666667;11,4
2017-11-06;19,9916666666667;0,9875;79,9583333333333;0
2017-11-07;20,0583333333333;1,1;71,75;0
2017-11-08;21,1958333333333;1,04583333333333;70,5;0
2017-11-09;21,9875;1,34583333333333;77,1666666666667;10,8
2017-11-10;22,9833333333333;1,11666666666667;73,375;0,2
2017-11-11;21,9375;1,3;82,2083333333333;34,6
2017-11-12;21,4125;1,3875;58,3333333333333;0
2017-11-13;21,6416666666667;1,67916666666667;48,625;0
2017-11-14;22,9875;1,46666666666667;42,5416666666667;0
2017-11-15;24,4625;1,51666666666667;51,4166666666667;0
2017-11-16;24,9833333333333;1,5125;55,75;0
2017-11-17;21,65;1,55416666666667;73,125;4,8
2017-11-18;22,3458333333333;1,45416666666667;71,8333333333333;4,4
2017-11-19;21,3541666666667;0,95;87,375;19,8
2017-11-20;21,8208333333333;0,979166666666667;82,2083333333333;1,8
2017-11-21;21,8083333333333;1,01666666666667;84,3333333333333;17,8
2017-11-22;21,2125;1,01666666666667;87,6666666666667;25,8
2017-11-23;21,0541666666667;1,2375;73,875;0
2017-11-24;23,3083333333333;1,31666666666667;66,2916666666667;0
2017-11-25;24,2416666666667;1,61666666666667;63,2083333333333;0
2017-11-26;20,775;0,945833333333334;85,25;7,4
2017-11-27;20,6166666666667;0,6625;86,4166666666667;1,2
2017-11-28;22,3791666666667;1,30416666666667;76,25;0,2
2017-11-29;21,8416666666667;1,3375;64,2916666666667;0
2017-11-30;20,8083333333333;1,44583333333333;71,5416666666667;3,6
2017-12-01;18,7083333333333;0,595833333333334;88,4166666666667;4,8
2017-12-02;20,5875;0,858333333333334;82;0,8
2017-12-03;22,1458333333333;1,12083333333333;76,9166666666667;0
2017-12-04;24,5458333333333;1,5625;68,125;0
2017-12-05;25,5041666666667;1,32083333333333;58,4583333333333;0
2017-12-06;22,8416666666667;1,4375;76,125;2,8
2017-12-07;21,7416666666667;1,14166666666667;88,5416666666667;25,4
2017-12-08;23,5166666666667;1,11666666666667;80,5416666666667;17,6
2017-12-09;23,1458333333333;1,475;72,375;0
2017-12-10;24,4166666666667;1,375;61,5416666666667;0
2017-12-11;25,0708333333333;1,70416666666667;55,9166666666667;0
2017-12-12;22,1916666666667;1,25416666666667;70,7083333333333;6,2
2017-12-13;22,8458333333333;1,3625;67,2916666666667;0
2017-12-14;23,9625;1,57083333333333;64,75;0
2017-12-15;23,8708333333333;1,66666666666667;68,8333333333333;8,4
2017-12-16;24,0541666666667;1,3875;68,3333333333333;0
2017-12-17;24,3625;1,46666666666667;66,0416666666667;0
2017-12-18;24,2541666666667;1,34583333333333;67,1666666666667;0
2017-12-19;24,2291666666667;1,62083333333333;68,9166666666667;9,4
2017-12-20;23,6333333333333;1,1;69,7083333333333;4
2017-12-21;21,025;0,825;82,9583333333333;9
2017-12-22;20,3625;1,01666666666667;87,0416666666667;6
2017-12-23;21,8875;1,32916666666667;83,375;14,6
2017-12-24;23,2291666666667;1,24583333333333;75,7083333333333;0
2017-12-25;22,4958333333333;1,23333333333333;79,125;9,4
2017-12-26;22,4375;1,3625;78,9166666666667;2,6
2017-12-27;24,2666666666667;1,2875;74,0416666666667;2,2
2017-12-28;24,1791666666667;1,35833333333333;72,4583333333333;0,8
2017-12-29;22,2791666666667;1,11666666666667;81,5;58
2017-12-30;19,8875;0,695833333333334;92,2083333333333;45,6
2017-12-31;19,7333333333333;0,670833333333333;93,0416666666667;47,2
2018-01-01;21,5291666666667;0,945833333333333;86,9166666666667;4,8
2018-01-02;20,6333333333333;0,8875;91,375;23
2018-01-03;20,7041666666667;0,825;92,0416666666667;25,8
2018-01-04;23,225;1,0875;72,5416666666667;1,2
2018-01-05;23,3958333333333;1,20833333333333;70,7083333333333;0
2018-01-06;21,7416666666667;0,833333333333334;83,4583333333333;0,4
2018-01-07;19,2875;0,816666666666666;88,4583333333333;3
2018-01-08;19,5;0,475;89,625;4,6
2018-01-09;20,875;0,645833333333333;83,9166666666667;1
2018-01-10;23,1458333333333;1,1625;72,6666666666667;0,4
2018-01-11;22,7083333333333;1,55;74,9583333333333;27,6
2018-01-12;19,6541666666667;1,0625;86,2083333333333;7,8
2018-01-13;20,7541666666667;1,69583333333333;82;53
2018-01-14;21,95;1,24166666666667;77,4583333333333;3
2018-01-15;22,4583333333333;1,08333333333333;79,375;4
2018-01-16;22,7916666666667;1,0125;79,7916666666667;1,6
2018-01-17;23,8416666666667;1,45;73,9166666666667;0
2018-01-18;24,8;1,47083333333333;70,5;6,2
2018-01-19;23,8375;1,38333333333333;71;0,2
2018-01-20;23,9541666666667;1,40416666666667;70,625;0,8
2018-01-21;24,4083333333333;1,1125;66,7083333333333;1,8
2018-01-22;25,4708333333333;1,20833333333333;62,1666666666667;0
2018-01-23;26,0625;1,23333333333333;60,0833333333333;0
2018-01-24;24,3;1,5;66;1,4
2018-01-25;24,3208333333333;1,26666666666667;71,25;1,6
2018-01-26;23,2833333333333;1,34166666666667;76,4166666666667;3,2
2018-01-27;23,2583333333333;1,0625;73,75;0
2018-01-28;23,125;1,2125;77,875;25,6
2018-01-29;23,0458333333333;0,958333333333333;82,0833333333333;11,8
2018-01-30;21,8583333333333;0,895833333333333;89,2916666666667;29,8
2018-01-31;21,45;0,945833333333333;72;0
2018-02-01;22,3291666666667;1,30833333333333;65,1666666666667;0
2018-02-02;22,5083333333333;1,2875;71;0
2018-02-03;23,2916666666667;1,3375;70,0833333333333;0
2018-02-04;21,9375;1,31666666666667;66,7916666666667;0
2018-02-05;21,75;1,21666666666667;69,5;0
2018-02-06;21,5291666666667;1,125;73,7083333333333;2
2018-02-07;22,85;1,575;62,2083333333333;0
2018-02-08;23,2125;1,62916666666667;55,0416666666667;0
2018-02-09;24,8333333333333;1,41666666666667;58,7083333333333;0
2018-02-10;23,5291666666667;1,19583333333333;72,9583333333333;0,2
2018-02-11;24,6916666666667;1,25;73,625;0,8
2018-02-12;24,1875;1,3125;75,1666666666667;0
2018-02-13;23,4333333333333;1,30416666666667;76,125;0
2018-02-14;19,0791666666667;0,445833333333334;88,75;23,8
2018-02-15;20,5291666666667;0,9375;82,25;0
2018-02-16;22,2541666666667;1,52083333333333;74,8333333333333;2,6
2018-02-17;22,05;1,20833333333333;73,375;1,8
2018-02-18;21,5041666666667;1,3125;78,0833333333333;0
2018-02-19;21,2416666666667;1,14166666666667;81,375;3,4
2018-02-20;21,6291666666667;1,1375;87,875;8
2018-02-21;22,575;1,09583333333333;80,9166666666667;9,2
2018-02-22;23,2833333333333;1,64166666666667;73,2916666666667;6,2
2018-02-23;23,625;1,14166666666667;70,4583333333333;0
2018-02-24;22,9458333333333;1,10833333333333;69,1666666666667;0
2018-02-25;23,2;1,32916666666667;66,9583333333333;0
2018-02-26;20,85;0,904166666666667;84,875;45,6
2018-02-27;20,1458333333333;0,875;91,9166666666667;26,8
2018-02-28;23,0333333333333;1,275;76,625;0
2018-03-01;23,0458333333333;1,54583333333333;81,2916666666667;13,8
2018-03-02;23,5541666666667;1,63333333333333;76,8333333333333;2,4
2018-03-03;22,9041666666667;1,49166666666667;79,5833333333333;21,6
2018-03-04;24,8583333333333;1,20833333333333;75;0
2018-03-05;24,9583333333333;1,46666666666667;69,4583333333333;0
2018-03-06;25,2708333333333;1,36666666666667;70,8333333333333;0
2018-03-07;24,4208333333333;1,50833333333333;76,5;14,2
2018-03-08;22,8833333333333;0,9875;81,0833333333333;14,6
2018-03-09;23,0458333333333;1,27083333333333;76,1666666666667;2,4
2018-03-10;22,3166666666667;1,47083333333333;79,8333333333333;14,6
2018-03-11;23,5458333333333;1,31666666666667;75,0416666666667;0
2018-03-12;24,5291666666667;1,2875;72,125;0
2018-03-13;25,2416666666667;1,3125;69,625;0
2018-03-14;26,2916666666667;1,28333333333333;64,8333333333333;0
2018-03-15;24,8333333333333;1,38333333333333;70,875;0
2018-03-16;22,925;1,38333333333333;82,375;12
2018-03-17;22,65;1,59583333333333;83,5;1,6
2018-03-18;24,6541666666667;1,3625;72,2083333333333;0,2
2018-03-19;24,5708333333333;1,70416666666667;71,6666666666667;0
2018-03-20;23,8458333333333;1,6;78,625;25,8
2018-03-21;22,6583333333333;1,47916666666667;82,0416666666667;56,8
2018-03-22;22,2541666666667;1,25416666666667;78,875;18,2
2018-03-23;24,0208333333333;1,3125;74,5;1,8
2018-03-24;23,7666666666667;1,125;70,9583333333333;0
2018-03-25;23,7375;1,1;67,875;0
2018-03-26;22,3041666666667;1,37083333333333;77,125;4,8
2018-03-27;22,3291666666667;1,14166666666667;76,75;11,8
2018-03-28;23,0208333333333;1,24583333333333;67,5833333333333;0
2018-03-29;23,3458333333333;1,23333333333333;67,25;0
2018-03-30;23,1625;1,26666666666667;68;0,2
2018-03-31;22,7666666666667;1,1125;72,5;0
2018-04-01;20,9041666666667;1,0125;85,7916666666667;6
2018-04-02;21,1041666666667;0,925;88,0833333333333;4
2018-04-03;21,3541666666667;1,0375;86,4166666666667;1,6
2018-04-04;21,2666666666667;1,19583333333333;81,6666666666667;0,8
2018-04-05;21,3208333333333;1,49166666666667;72,25;0
2018-04-06;21,5416666666667;1,46666666666667;68,6666666666667;0,2
2018-04-07;22,3083333333333;1,39166666666667;68,375;0
2018-04-08;23,0041666666667;1,19583333333333;68,3333333333333;0
2018-04-09;23,1458333333333;1,30416666666667;67,7916666666667;0
2018-04-10;22,7041666666667;1,27916666666667;68;0
2018-04-11;22,0875;1,25416666666667;65,5416666666667;0
2018-04-12;21,25;1,40833333333333;65,875;0
2018-04-13;22,1083333333333;1,50416666666667;66,8333333333333;0
2018-04-14;22,3291666666667;1,1625;68,5833333333333;0
2018-04-15;20,8;0,770833333333334;75,7083333333333;0
2018-04-16;19,4833333333333;0,904166666666666;77,7083333333333;0
2018-04-17;19,5208333333333;1,05;69,8333333333333;0
2018-04-18;19,3458333333333;1,4875;66,1666666666667;0
2018-04-19;19,6041666666667;1,6625;60,6666666666667;0
2018-04-20;20,3166666666667;1,4;50,9583333333333;0
2018-04-21;18,2708333333333;1,35;53;0
2018-04-22;20,4958333333333;1,475;65,2083333333333;0
2018-04-23;20,4833333333333;1,3875;64;0
2018-04-24;20,9916666666667;1,54583333333333;63,5416666666667;0
2018-04-25;21,4291666666667;1,54166666666667;65,1666666666667;0
2018-04-26;21,9791666666667;1,42083333333333;63,7916666666667;0
2018-04-27;22,625;1,375;63;0
2018-04-28;22,3208333333333;1,42916666666667;64,125;0
2018-04-29;21,9125;1,59166666666667;61,9166666666667;0
2018-04-30;22,3541666666667;1,89583333333333;53,625;0
2018-05-01;21,3666666666667;1,78333333333333;57,5;0
2018-05-02;22,1458333333333;1,35416666666667;59,625;0
2018-05-03;21,2333333333333;1,55833333333333;55,2916666666667;0
2018-05-04;21,525;1,5375;52,9583333333333;0
2018-05-05;22,8791666666667;1,525;54,7916666666667;0
2018-05-06;22,1583333333333;1,6;62,4166666666667;19,2
2018-05-07;20,6875;1,1;67,5;0
2018-05-08;20,3708333333333;1,2375;69,9583333333333;0
2018-05-09;19,8375;1,225;72,1666666666667;0
2018-05-10;19,6833333333333;1,56666666666667;65,0833333333333;0
2018-05-11;20,6833333333333;1,36666666666667;62,25;0
2018-05-12;21,0958333333333;1,45;65,75;0
2018-05-13;20,6875;1,2;72,3333333333333;0
2018-05-14;20,3125;1,4375;71,1666666666667;0
2018-05-15;20,1833333333333;1,125;77,2083333333333;5
2018-05-16;19,0333333333333;1,15;82,2083333333333;0
2018-05-17;20,6833333333333;1,09583333333333;78,0833333333333;0,4
2018-05-18;21,4666666666667;1,1625;69,0416666666667;0
2018-05-19;18,225;0,9875;81,125;9,4
2018-05-20;12,8791666666667;1,28333333333333;74,125;0
2018-05-21;11,6125;1,6375;70,7916666666667;0,2
2018-05-22;14,0541666666667;1,64166666666667;64,3333333333333;0
2018-05-23;15,7291666666667;1,77916666666667;60,6666666666667;0
2018-05-24;18,2791666666667;1,4375;61,125;0
2018-05-25;18,3291666666667;1,3;66,2916666666667;0
2018-05-26;18,6666666666667;1,3375;66,2083333333333;0
2018-05-27;18,35;1,45;64,3333333333333;0
2018-05-28;17,5583333333333;1,54166666666667;61,5833333333333;0
2018-05-29;17,0416666666667;1,38333333333333;60,5416666666667;0
2018-05-30;17,3833333333333;1,5625;57,5833333333333;0
2018-05-31;16,4291666666667;1,8;55,6666666666667;0
2018-06-01;17,5541666666667;1,6125;55,2916666666667;0
2018-06-02;19,2041666666667;1,64583333333333;58,8333333333333;0
2018-06-03;19,9041666666667;1,22916666666667;72,7083333333333;0
2018-06-04;16,65;0,879166666666667;75,875;0
2018-06-05;18,3333333333333;1,15416666666667;74,875;0
2018-06-06;18,3916666666667;0,991666666666667;84,5;0,2
2018-06-07;19,2416666666667;0,9875;80,2916666666667;0,2
2018-06-08;15,9791666666667;0,925;77,9166666666667;0
2018-06-09;17,3041666666667;1,31666666666667;72,4166666666667;0
2018-06-10;20,8;1,23333333333333;72,2916666666667;0
2018-06-11;21,9875;0,945833333333333;69,25;0
2018-06-12;22,1666666666667;1,26666666666667;65,375;0
2018-06-13;21,2791666666667;1,1875;74,875;0
2018-06-14;20,5416666666667;0,925;79,2916666666667;0
2018-06-15;17,9041666666667;1,19166666666667;77,5416666666667;0
2018-06-16;16,0125;0,95;82,5833333333333;0
2018-06-17;17,3;1,01666666666667;74,7916666666667;0
2018-06-18;17,9291666666667;1,19583333333333;74,875;0
2018-06-19;18,1625;1,29166666666667;72,6666666666667;0
2018-06-20;18,2666666666667;1,425;67,5;0
2018-06-21;18,6375;1,75833333333333;62,5;0
2018-06-22;18,0583333333333;1,525;64,5833333333333;0
2018-06-23;21,3083333333333;1,38333333333333;48,9583333333333;0
2018-06-24;22,5083333333333;1,3625;47;0
2018-06-25;20,2333333333333;2,1375;50,4166666666667;0
2018-06-26;19,2208333333333;2,05;50;0
2018-06-27;19,6541666666667;1,7875;49,75;0
2018-06-28;19,9583333333333;1,50833333333333;56,9583333333333;0
2018-06-29;19,6916666666667;1,69583333333333;52,5;0
2018-06-30;18,9708333333333;1,86666666666667;56,2083333333333;0
2018-07-01;18,9666666666667;1,75;57,2083333333333;0
2018-07-02;19,6625;1,725;55,2083333333333;0
2018-07-03;19,625;1,675;55,5833333333333;0
2018-07-04;19,5708333333333;1,60416666666667;63,4166666666667;0
2018-07-05;19,9125;1,60833333333333;54,7083333333333;0
2018-07-06;19,55;2,15833333333333;55,7083333333333;0
2018-07-07;19,0666666666667;1,8875;53,9166666666667;0
2018-07-08;18,025;1,7;54,4583333333333;0
2018-07-09;19,1125;1,6;54,3333333333333;0
2018-07-10;15,3958333333333;0,9375;76,5833333333333;0
2018-07-11;8,01666666666667;0,929166666666666;28,0833333333333;0
2018-07-12;10,5625;1,44583333333333;31,9166666666667;0
2018-07-13;9,3125;0,995833333333333;11,75;0
2018-07-14;11,1041666666667;0,941666666666667;14,375;0
2018-07-15;11,1541666666667;1;15,875;0
2018-07-16;11,3666666666667;1,0125;15,3333333333333;0
2018-07-17;9,90833333333333;0,775;15,4166666666667;0
2018-07-18;10,7458333333333;0,866666666666667;20,8333333333333;0
2018-07-19;10,7208333333333;0,833333333333333;20,875;0
2018-07-20;12,4833333333333;0,945833333333334;25,6666666666667;0
2018-07-21;12,7375;1,06666666666667;23,4166666666667;0
2018-07-22;10,3125;0,816666666666667;22,75;0
2018-07-23;9,84583333333333;0,670833333333333;15,5;0
2018-07-24;8,80833333333333;0,695833333333333;14,2916666666667;0
2018-07-25;8,66666666666667;0,720833333333334;16,125;0
2018-07-26;10,2458333333333;0,858333333333333;18,125;0
2018-07-27;9,67083333333333;0,795833333333333;15,1666666666667;0
2018-07-28;9,48333333333333;0,670833333333333;12,125;0
2018-07-29;9,79166666666667;0,725;11,625;0
2018-07-30;8,80416666666667;0,620833333333333;9,91666666666667;0
2018-07-31;6,83333333333333;0,695833333333334;21,6666666666667;0,2
2018-08-01;4,32916666666667;0,395833333333333;17,2083333333333;0
2018-08-02;10,4416666666667;0,858333333333334;32,8333333333333;0
2018-08-03;13,5708333333333;0,65;75,5416666666667;32
2018-08-04;10,4333333333333;0,845833333333334;40,625;0
2018-08-05;7,93333333333333;0,3125;35,9166666666667;0
2018-08-06;0;0;0;0
2018-08-07;5,825;0,483333333333333;19,375;0
2018-08-08;8,24166666666667;0,604166666666667;17,8333333333333;0
2018-08-09;3,50416666666667;0,25;11,5416666666667;0
2018-08-10;6,4375;0,666666666666667;17,9583333333333;0
2018-08-11;6,04166666666667;0,616666666666667;13,6666666666667;0
2018-08-12;9,34583333333333;0,75;23,6666666666667;0
2018-08-13;11,525;1,12916666666667;23,75;0
2018-08-14;10,3625;0,895833333333333;13,0833333333333;0
2018-08-15;9,30833333333333;0,925;12,375;0
2018-08-16;9,29166666666667;0,65;33,2916666666667;0
2018-08-17;10,9833333333333;0,95;34,0416666666667;0
2018-08-18;17,9625;1,37916666666667;68,5416666666667;0
2018-08-19;19,7125;1,50833333333333;58,375;0
2018-08-20;17,6916666666667;1,2625;38,5416666666667;0
2018-08-21;1,14583333333333;0,0708333333333333;0,958333333333333;0
2018-08-22;8,2625;0,720833333333334;11,25;0
2018-08-23;9,875;0,791666666666667;12,3333333333333;0
2018-08-24;7,65416666666667;0,616666666666667;10,5833333333333;0
2018-08-25;4,1;0,2625;16,75;0,2
2018-08-26;9,6625;0,841666666666666;34,25;0
2018-08-27;12,8375;1,20833333333333;49,375;0
2018-08-28;13,5083333333333;0,9625;41,0833333333333;0
2018-08-29;15,3791666666667;1,15833333333333;37,0833333333333;0
2018-08-30;12;0,845833333333333;21,4583333333333;0
2018-08-31;11,9666666666667;0,720833333333334;15,4166666666667;0
2018-09-01;11,3166666666667;0,7875;13,1666666666667;0
2018-09-02;9,65833333333333;0,570833333333333;9,70833333333333;0
2018-09-03;0,65;0,0333333333333334;3,54166666666667;0
2018-09-04;1,43333333333333;0,2;5,08333333333333;0
2018-09-05;5,96666666666667;0,591666666666667;16,375;0
2018-09-06;7,48333333333333;0,608333333333333;11,4583333333333;0
2018-09-07;9,84166666666667;0,708333333333333;12,3333333333333;0
2018-09-08;8,99166666666667;0,720833333333334;9,54166666666667;0
2018-09-09;6,42083333333333;0,670833333333333;8,58333333333333;0
2018-09-10;9,9625;0,716666666666667;11,2916666666667;1
2018-09-11;21,1208333333333;1,44166666666667;54,5416666666667;0
2018-09-12;20,6083333333333;1,35;58,25;0
2018-09-13;22,0333333333333;1,47916666666667;57,8333333333333;0
2018-09-14;18,275;0,8625;78,5416666666667;16,4
2018-09-15;18,1666666666667;0,6375;88,0416666666667;0,6
2018-09-16;19,3583333333333;1,22083333333333;75,3333333333333;0
2018-09-17;16,8166666666667;0,716666666666667;87,0416666666667;15,8
2018-09-18;18,7791666666667;0,479166666666666;89,6666666666667;1,6
2018-09-19;22,0333333333333;1,35833333333333;74,25;0,2
